#blinkered/dropped/1 words=162
ACCORDISSIMO	2	fw2,ia	11,1
AGGIORNAMI	2	fw2,ia	24,1
ANNIENTEREMO	2	fw2,ia	16,3
ARRABBIERO	2	fw2,tat	22,2
ARRENDERAI	2	fw2,ia	27,11
ARRESTERAI	2	tat,wiki:it,wikisource:it	3,1,1
AUMENTERO	2	fw2,ia	45,8
AZZARDARTI	2	fw2,wikisource:it	34,1
BLOCCATELO	2	fw2,tat	27,1
CARICALO	2	fw2,ia	79,51
CERASELLA	2	fw2,wiki:it	42,41
CHIEDIMELO	2	fw2,tat	43,5
CIANOGRAFIE	2	fw2,wiki:it	15,27
COLPISCILI	2	ebible:ita1927,fw2	1,15
COMPORTANDOTI	2	fw2,wiki:it	26,1
COMPORTAVI	2	fw2,ia	22,1
COMPORTIAMOCI	2	fw2,wiki:it	52,2
CONVINCILA	2	fw2,gut	6,1
CONVINCILO	2	fw2,wiki:it	31,3
CUCINARTI	2	fw2,tat	21,1
DANNATISSIMA	2	fw2,wiki:it	42,1
DECOLLIAMO	2	fw2,ia	85,2
DEPRIMERTI	2	fw2,tat	40,1
DILITIO	2	fw2,wiki:it	8,90
DIMENTICARTELO	2	fw2,gut	43,2
DISINFESTATORE	2	fw2,wiki:it	140,69
DITALINO	2	fw2,wiki:it,wikisource:it	1184,8,3
DOMANDINA	2	fw2,ia	238,8
ELIMINARTI	2	fw2,ia	46,2
EPIDURALE	2	fw2,wiki:it	672,142
FACCIAMOGLIELA	2	fw2,wikisource:it	8,1
FICCANASANDO	2	fw2,wiki:it	11,2
FIGHISSIMI	2	fw2,lz:ita_news_2022_1M	141,1
FILMARLO	2	fw2,wiki:it	67,35
FOTTENDO	2	fw2,wiki:it,wikisource:it	77,2,6
FOTTERA	2	fw2,ia	16,5
FOTTERCI	2	fw2,wiki:it	36,1
FOTTERMI	2	fw2,ia	372,1
FOTTERO	2	fw2,ia	5,14
FOTTERSI	2	fw2,wikisource:it	220,1
FOTTUTISSIMA	2	fw2,wiki:it	79,1
FREGHEREBBE	2	fw2,ia	35,1
FUMARMI	2	fw2,ia	51,1
GNOCCHE	2	fw2,ia	823,4
IDENTIFICATEVI	2	fw2,tat	11,4
IMPLORARMI	2	fw2,gut	16,5
INCASINANDO	2	fw2,lz:ita_news_2024_1M	31,1
INCASINANO	2	fw2,wiki:it	31,1
INCASTRIAMO	2	fw2,tat	31,1
INCRIMINARLA	2	fw2,wiki:it	3,32
INCULATA	2	fw2,ia	4149,5
INFILTRARMI	2	fw2,gut	21,2
INFILTRARTI	2	fw2,wiki:it	21,2
INTERVISTARTI	2	fw2,wiki:it	55,2
IPOTALAMO	2	fw2,wiki:it	564,191
LEPRECAUNO	2	fw2,wiki:it	19,190
LEPRECHAUN	2	fw2,wiki:it	153,294
LIBERATENE	2	fw2,wiki:it	22,2
MARCIRAI	2	fw2,ia	4,3
MASTURBARTI	2	fw2,ia	178,1
MOLLERAI	2	fw2,ia	25,3
MOSTRAGLIELO	2	fw2,wikisource:it	8,1
MOSTRARMELO	2	fw2,gut	28,4
ODIERESTI	2	fw2,wikisource:it	5,1
PEGGIORERAI	2	fw2,gut	10,1
PERDINDIRINDINA	2	fw2,tat	36,1
PERQUISIAMO	2	fw2,gut	3,1
PERQUISITELO	2	fw2,gut	1,1
PIACERESTI	2	fw2,wiki:it	14,1
PISCIASOTTO	2	fw2,wiki:it	6,3
POMICIANDO	2	fw2,wiki:it	11,7
PROMETTERTELO	2	fw2,tat	1,1
REPLICATORI	2	fw2,wiki:it	37,253
RESTANE	2	fw2,ia	7,23
RIDACCI	2	fw2,wikisource:it	25,1
RIFILARMI	2	fw2,ia	38,4
RIMANGIARTI	2	fw2,ia	7,1
RIMETTILE	2	fw2,gut	8,3
RIPAGHERAI	2	fw2,wiki:it	12,1
RIPRENDERTELO	2	fw2,gut	7,1
ROTTINCULO	2	fw2,wiki:it	24,2
SARCOIDOSI	2	fw2,wiki:it	183,225
SBAGLIASSIMO	2	fw2,gut	23,1
SBRONZARMI	2	fw2,ia	22,2
SCAMBIERO	2	fw2,gut	13,1
SCAPPASSI	2	fw2,wiki:it	15,1
SCAPPAVI	2	fw2,ia	18,3
SCARICARTI	2	fw2,ia	146,4
SCIACQUETTA	2	fw2,ia	219,1
SCOPAVI	2	fw2,wiki:it	10,1
SCOPAVO	2	fw2,gut	65,2
SCOPERAI	2	fw2,ia	126,2
SCOPEREI	2	fw2,wiki:it	16,1
SCORREGGIATO	2	fw2,wiki:it	10,1
SCUSERESTI	2	fw2,tat	2,7
SELVANO	2	ia,wiki:it,wikisource:it	9,1,23
SENTIRTELO	2	fw2,gut	45,3
SHOTTINI	2	fw2,wiki:it	68,4
SINUSALE	2	fw2,wiki:it	400,214
SISTEMALO	2	fw2,ia	47,6
SISTEMERAI	2	fw2,ia	27,1
SMAMMATE	2	fw2,tat	1,6
SMETTERESTI	2	fw2,wiki:it	68,1
SOTTOBICCHIERE	2	fw2,wiki:it	234,20
SOTTOTITOLARE	2	fw2,wiki:it	97,19
SOTTOVALUTARMI	2	fw2,tat	12,2
SPASSARCELA	2	fw2,gut	14,1
SPIEGAGLIELO	2	fw2,tat	17,2
SPOSTALA	2	fw2,ia	52,7
STRAFIGA	2	fw2,wiki:it	174,5
STRAMALEDETTO	2	fw2,ia	135,12
STRONZETTI	2	fw2,wiki:it	56,1
SUBSPAZIO	2	fw2,wiki:it	17,73
SUCCHIACAZZI	2	fw2,wiki:it	1398,2
TACHICARDICO	2	fw2,wiki:it	29,4
TELETRASPORTATO	2	fw2,wiki:it	95,331
TIENIGLI	2	fw2,ia	5,1
TIRACI	2	fw2,ia	12,23
TOCCATEVI	2	fw2,wiki:it,wikisource:it	31,3,1
